Order_ID,Customer_Age,Food_Category,Order_Amount,Location,Order_Time,Delivery_Time_Min,Payment_Method,Restaurant,Discount,Rating
106535,21,Fast Food,396,Coimbatore,Evening,41,UPI,Burger King,20,5
106536,28,Chinese,253,Chennai,Dinner,39,Debit Card,Dominos,75,5
106537,40,Chinese,408,Coimbatore,Evening,42,UPI,KFC,30,5
106538,51,Fast Food,614,Salem,Dinner,36,Cash on Delivery,Dominos,0,5
106539,33,South Indian,434,Chennai,Lunch,34,UPI,Anjappar,100,5
106540,37,Pizza,381,Coimbatore,Breakfast,27,Credit Card,KFC,100,3
106541,26,Biryani,239,Madurai,Lunch,31,Cash on Delivery,Chinese Wok,20,4
106542,45,South Indian,321,Madurai,Dinner,43,Cash on Delivery,Saravana Bhavan,20,4
106543,58,Chinese,311,Salem,Dinner,42,Credit Card,Hotel Aryaas,0,4
106544,28,South Indian,543,Coimbatore,Lunch,36,UPI,Burger King,0,5
106545,34,Chinese,426,Bangalore,Breakfast,25,Credit Card,Burger King,0,5
106546,22,South Indian,584,Coimbatore,Dinner,29,Cash on Delivery,Anjappar,50,4
106547,36,North Indian,609,Salem,Dinner,20,UPI,Saravana Bhavan,30,5
106548,34,Biryani,452,Madurai,Dinner,30,UPI,Burger King,20,5
106549,25,South Indian,421,Trichy,Lunch,17,Credit Card,Anjappar,100,5
106550,32,Biryani,548,Chennai,Dinner,31,Credit Card,A2B,30,4
106551,30,Biryani,376,Madurai,Dinner,27,UPI,Burger King,100,5
106552,35,Fast Food,247,Coimbatore,Lunch,34,UPI,Dominos,20,3
106553,37,Biryani,279,Chennai,Evening,26,UPI,Dominos,75,4
106554,18,North Indian,589,Chennai,Lunch,41,UPI,Chinese Wok,75,5
106555,43,North Indian,423,Bangalore,Lunch,18,Cash on Delivery,Hotel Aryaas,75,5
106556,41,Fast Food,575,Coimbatore,Late Night,18,Credit Card,Chinese Wok,75,4
106557,31,Chinese,342,Trichy,Late Night,31,UPI,Local Kitchen,75,3
106558,20,South Indian,350,Madurai,Evening,37,Wallet,A2B,75,4
106559,43,Pizza,639,Chennai,Lunch,30,UPI,Hotel Aryaas,75,5
106560,57,Chinese,279,Madurai,Dinner,31,UPI,SS Hyderabad Biryani,20,4
106561,27,Biryani,309,Chennai,Lunch,35,Wallet,Chinese Wok,0,5
106562,29,Pizza,296,Coimbatore,Lunch,39,UPI,Dominos,0,4
106563,26,Chinese,553,Bangalore,Evening,30,Wallet,Burger King,20,4
106564,36,South Indian,565,Trichy,Evening,36,Debit Card,Anjappar,75,4
106565,25,North Indian,339,Coimbatore,Breakfast,44,UPI,Burger King,100,4
106566,30,North Indian,532,Trichy,Dinner,20,Credit Card,Burger King,20,5
106567,41,South Indian,284,Madurai,Breakfast,47,Credit Card,Dominos,30,4
106568,36,South Indian,701,Coimbatore,Dinner,46,Debit Card,A2B,20,5
106569,31,North Indian,375,Bangalore,Late Night,26,UPI,Local Kitchen,30,3
106570,32,Fast Food,437,Madurai,Dinner,39,Cash on Delivery,Dominos,30,4
106571,36,Fast Food,384,Chennai,Evening,19,Wallet,Anjappar,50,5
106572,18,Biryani,502,Trichy,Lunch,37,UPI,Saravana Bhavan,20,4
106573,22,North Indian,446,Madurai,Dinner,48,UPI,Dominos,20,5
106574,50,Chinese,589,Chennai,Late Night,24,UPI,SS Hyderabad Biryani,20,5
106575,22,Biryani,412,Salem,Lunch,26,UPI,Chinese Wok,20,4
106576,41,North Indian,393,Chennai,Evening,38,UPI,Hotel Aryaas,50,4
106577,54,Chinese,265,Salem,Lunch,31,UPI,Hotel Aryaas,30,4
106578,28,Pizza,606,Coimbatore,Evening,36,Debit Card,Saravana Bhavan,30,4
106579,31,Biryani,351,Madurai,Evening,58,UPI,Local Kitchen,0,3
106580,36,South Indian,315,Coimbatore,Late Night,30,Cash on Delivery,Saravana Bhavan,20,4
106581,50,Chinese,224,Madurai,Lunch,18,Credit Card,Hotel Aryaas,20,5
106582,55,South Indian,705,Chennai,Evening,27,UPI,Hotel Aryaas,75,5
106583,42,Chinese,645,Chennai,Late Night,36,UPI,Chinese Wok,0,5
106584,22,Pizza,322,Chennai,Evening,21,Debit Card,Dominos,0,5
106585,40,Fast Food,776,Trichy,Dinner,27,Credit Card,Anjappar,50,3
106586,32,Pizza,901,Coimbatore,Breakfast,46,Debit Card,Hotel Aryaas,30,4
106587,33,Biryani,408,Madurai,Late Night,50,UPI,SS Hyderabad Biryani,50,4
106588,20,Fast Food,757,Trichy,Lunch,30,Cash on Delivery,Dominos,0,5
106589,26,Biryani,269,Trichy,Late Night,30,UPI,Burger King,75,4
106590,44,Fast Food,599,Chennai,Lunch,22,UPI,SS Hyderabad Biryani,100,4
106591,33,Fast Food,443,Trichy,Evening,37,Debit Card,Dominos,50,4
106592,29,Pizza,469,Chennai,Lunch,58,Debit Card,KFC,0,4
106593,31,Chinese,576,Madurai,Evening,30,Credit Card,Dominos,50,2
106594,48,South Indian,440,Madurai,Lunch,31,UPI,Chinese Wok,20,5
106595,43,Chinese,458,Chennai,Late Night,39,UPI,Local Kitchen,0,5
106596,28,Biryani,379,Chennai,Lunch,29,UPI,Burger King,0,3
106597,24,Biryani,582,Coimbatore,Dinner,30,Credit Card,SS Hyderabad Biryani,0,4
106598,28,Chinese,559,Coimbatore,Lunch,48,Debit Card,SS Hyderabad Biryani,75,3
106599,54,Chinese,454,Salem,Dinner,21,Debit Card,SS Hyderabad Biryani,75,4
106600,36,Pizza,829,Coimbatore,Dinner,23,Debit Card,Local Kitchen,0,5
106601,35,Fast Food,322,Salem,Late Night,40,UPI,SS Hyderabad Biryani,50,4
106602,37,Chinese,376,Coimbatore,Evening,33,Credit Card,Hotel Aryaas,20,4
106603,31,Chinese,381,Salem,Lunch,23,UPI,Hotel Aryaas,0,4
106604,45,North Indian,338,Madurai,Lunch,37,Credit Card,Local Kitchen,30,4
106605,35,Biryani,391,Trichy,Dinner,31,Debit Card,Anjappar,30,4
106606,24,South Indian,365,Chennai,Dinner,36,Debit Card,Dominos,0,4
106607,24,South Indian,247,Bangalore,Dinner,31,UPI,Hotel Aryaas,0,4
106608,35,North Indian,355,Chennai,Breakfast,19,UPI,KFC,20,4
106609,55,Biryani,701,Coimbatore,Dinner,45,Cash on Delivery,Dominos,20,4
106610,29,South Indian,395,Bangalore,Late Night,51,Cash on Delivery,Burger King,30,4
106611,49,Fast Food,813,Madurai,Lunch,25,UPI,Anjappar,20,3
106612,43,South Indian,382,Chennai,Breakfast,50,Credit Card,Dominos,20,4
106613,27,Fast Food,501,Bangalore,Dinner,33,UPI,Local Kitchen,100,3
106614,19,Biryani,568,Bangalore,Lunch,15,Debit Card,KFC,75,4
106615,23,South Indian,350,Chennai,Dinner,38,Credit Card,KFC,20,5
106616,42,Fast Food,528,Bangalore,Dinner,15,UPI,Local Kitchen,100,4
106617,26,Biryani,479,Madurai,Late Night,29,UPI,KFC,0,5
106618,31,Fast Food,314,Chennai,Dinner,41,Debit Card,Saravana Bhavan,0,4
106619,34,Biryani,456,Madurai,Dinner,39,UPI,Chinese Wok,20,5
106620,42,North Indian,735,Bangalore,Lunch,27,Debit Card,Local Kitchen,0,3
106621,23,South Indian,400,Trichy,Lunch,40,UPI,Saravana Bhavan,50,5
106622,32,Pizza,818,Chennai,Dinner,43,Cash on Delivery,SS Hyderabad Biryani,30,4
106623,34,South Indian,388,Trichy,Dinner,28,UPI,SS Hyderabad Biryani,100,4
106624,35,North Indian,518,Chennai,Dinner,31,UPI,Burger King,50,4
106625,45,South Indian,400,Coimbatore,Evening,36,UPI,Hotel Aryaas,20,4
106626,25,South Indian,481,Chennai,Lunch,22,Cash on Delivery,Hotel Aryaas,20,5
106627,45,South Indian,277,Trichy,Lunch,26,UPI,Hotel Aryaas,0,4
106628,41,Chinese,420,Madurai,Lunch,44,Credit Card,A2B,20,4
106629,35,South Indian,805,Chennai,Dinner,57,UPI,SS Hyderabad Biryani,0,4
106630,41,Fast Food,569,Chennai,Dinner,40,UPI,Local Kitchen,75,4
106631,32,Biryani,690,Coimbatore,Breakfast,37,Credit Card,Saravana Bhavan,20,3
106632,25,South Indian,641,Chennai,Dinner,52,UPI,Local Kitchen,50,4
106633,40,South Indian,234,Bangalore,Dinner,25,Cash on Delivery,Burger King,30,5
106634,35,Biryani,507,Bangalore,Dinner,35,Credit Card,KFC,0,3
106635,39,Fast Food,625,Salem,Evening,42,UPI,A2B,0,4
106636,30,South Indian,350,Salem,Lunch,26,UPI,SS Hyderabad Biryani,20,4
106637,52,Pizza,436,Bangalore,Dinner,18,UPI,Burger King,100,5
106638,37,Biryani,288,Chennai,Evening,42,UPI,Local Kitchen,30,4
106639,22,Fast Food,828,Coimbatore,Dinner,44,UPI,Local Kitchen,75,4
106640,33,Pizza,540,Bangalore,Dinner,42,UPI,KFC,0,5
106641,43,Chinese,477,Coimbatore,Dinner,43,Cash on Delivery,Burger King,20,5
106642,44,Fast Food,335,Bangalore,Late Night,35,UPI,Local Kitchen,0,4
106643,34,Pizza,314,Salem,Dinner,35,Debit Card,SS Hyderabad Biryani,20,5
106644,51,South Indian,324,Trichy,Breakfast,36,UPI,Dominos,20,3
106645,28,South Indian,291,Chennai,Lunch,45,Cash on Delivery,Anjappar,100,4
106646,32,North Indian,410,Chennai,Breakfast,37,Debit Card,Hotel Aryaas,75,4
106647,52,North Indian,617,Trichy,Lunch,35,UPI,KFC,75,4
106648,52,Fast Food,518,Trichy,Breakfast,37,Wallet,Dominos,0,4
106649,40,Biryani,441,Chennai,Evening,38,UPI,Burger King,30,5
106650,48,Fast Food,457,Madurai,Breakfast,23,UPI,Local Kitchen,0,5
106651,22,Biryani,351,Bangalore,Evening,48,Wallet,Anjappar,75,4
106652,49,Biryani,289,Coimbatore,Dinner,27,UPI,Chinese Wok,30,5
106653,29,Fast Food,542,Chennai,Dinner,35,Credit Card,Chinese Wok,0,4
106654,26,North Indian,462,Trichy,Late Night,25,Wallet,Local Kitchen,100,4
106655,27,Pizza,268,Bangalore,Lunch,32,Debit Card,SS Hyderabad Biryani,20,5
106656,32,South Indian,822,Chennai,Dinner,39,Debit Card,KFC,0,4
106657,28,South Indian,202,Madurai,Lunch,37,Credit Card,Chinese Wok,30,5
106658,29,Biryani,742,Madurai,Evening,29,Credit Card,Burger King,30,5
106659,25,Biryani,262,Trichy,Dinner,27,Wallet,KFC,20,4
106660,29,Biryani,362,Chennai,Breakfast,37,Credit Card,SS Hyderabad Biryani,50,4
106661,36,Chinese,740,Salem,Lunch,45,Debit Card,Chinese Wok,20,4
106662,32,Biryani,462,Chennai,Dinner,48,Debit Card,Anjappar,20,4
106663,30,Pizza,400,Bangalore,Dinner,54,Credit Card,KFC,50,4
106664,43,Chinese,420,Bangalore,Dinner,27,Cash on Delivery,Saravana Bhavan,30,5
106665,51,Fast Food,322,Coimbatore,Lunch,26,UPI,A2B,20,5
106666,43,Biryani,374,Coimbatore,Evening,33,UPI,KFC,100,4
106667,30,Chinese,469,Trichy,Breakfast,32,Credit Card,Anjappar,50,4
106668,42,North Indian,369,Bangalore,Late Night,20,UPI,SS Hyderabad Biryani,20,5
106669,25,Chinese,369,Coimbatore,Dinner,42,Wallet,Chinese Wok,75,5
106670,24,Fast Food,588,Chennai,Breakfast,26,Cash on Delivery,Anjappar,20,4
106671,30,South Indian,451,Chennai,Lunch,28,UPI,Saravana Bhavan,100,5
106672,45,Fast Food,705,Chennai,Dinner,38,UPI,Saravana Bhavan,75,5
106673,27,North Indian,431,Salem,Lunch,22,Debit Card,A2B,20,4
106674,21,Chinese,267,Madurai,Late Night,31,UPI,Burger King,50,5
106675,24,South Indian,401,Salem,Dinner,41,Cash on Delivery,Hotel Aryaas,30,4
106676,48,South Indian,395,Chennai,Lunch,34,UPI,Hotel Aryaas,75,4
106677,38,South Indian,835,Madurai,Breakfast,41,Cash on Delivery,Hotel Aryaas,75,4
106678,28,Fast Food,781,Chennai,Dinner,44,Credit Card,SS Hyderabad Biryani,30,4
106679,35,Biryani,389,Madurai,Evening,33,Credit Card,KFC,30,5
106680,35,Fast Food,266,Coimbatore,Dinner,15,UPI,KFC,20,5
106681,39,North Indian,319,Chennai,Lunch,46,Wallet,Anjappar,75,3
106682,27,Chinese,324,Bangalore,Lunch,34,UPI,Local Kitchen,30,5
106683,49,Biryani,548,Coimbatore,Dinner,42,UPI,KFC,0,4
106684,29,Pizza,401,Bangalore,Evening,48,UPI,Dominos,50,3
106685,41,Fast Food,549,Bangalore,Lunch,16,Credit Card,Anjappar,0,5
106686,18,Fast Food,636,Madurai,Lunch,34,UPI,SS Hyderabad Biryani,0,5
106687,31,Fast Food,745,Salem,Dinner,49,Credit Card,Chinese Wok,100,3
106688,30,South Indian,441,Coimbatore,Dinner,32,Cash on Delivery,Hotel Aryaas,75,4
106689,35,South Indian,316,Coimbatore,Lunch,44,Credit Card,Burger King,50,5
106690,21,South Indian,617,Trichy,Dinner,23,UPI,Saravana Bhavan,30,3
106691,44,Chinese,742,Bangalore,Lunch,39,UPI,Saravana Bhavan,20,3
106692,27,Fast Food,460,Chennai,Lunch,21,UPI,Dominos,20,5
106693,40,Pizza,474,Trichy,Dinner,43,Cash on Delivery,Saravana Bhavan,20,4
106694,45,Biryani,297,Chennai,Dinner,29,UPI,Local Kitchen,30,4
106695,36,Pizza,415,Chennai,Lunch,48,UPI,Local Kitchen,20,3
106696,42,Chinese,232,Chennai,Lunch,49,Wallet,A2B,0,4
106697,39,Chinese,592,Chennai,Breakfast,28,Credit Card,Dominos,75,4
106698,30,South Indian,469,Chennai,Dinner,51,UPI,Local Kitchen,50,4
106699,45,Chinese,418,Chennai,Breakfast,28,Cash on Delivery,Dominos,30,5
106700,29,Biryani,370,Coimbatore,Lunch,41,Credit Card,A2B,20,5
106701,36,Pizza,256,Chennai,Lunch,34,UPI,Burger King,75,5
106702,42,Biryani,253,Chennai,Evening,30,Debit Card,Local Kitchen,0,5
106703,31,Biryani,457,Bangalore,Dinner,42,UPI,Chinese Wok,0,4
106704,29,South Indian,485,Chennai,Lunch,29,UPI,KFC,100,4
106705,33,Chinese,500,Chennai,Dinner,28,Debit Card,Burger King,100,5
106706,45,Biryani,901,Coimbatore,Breakfast,34,Wallet,Saravana Bhavan,50,4
106707,54,North Indian,208,Coimbatore,Evening,43,Credit Card,Dominos,30,5
106708,35,North Indian,293,Coimbatore,Lunch,36,Credit Card,Saravana Bhavan,75,4
106709,39,South Indian,823,Coimbatore,Lunch,30,UPI,Hotel Aryaas,50,5
106710,52,South Indian,363,Bangalore,Evening,29,Credit Card,Burger King,50,3
106711,23,Chinese,770,Bangalore,Dinner,32,UPI,Chinese Wok,50,5
106712,27,Fast Food,389,Salem,Dinner,39,Credit Card,SS Hyderabad Biryani,100,5
106713,41,South Indian,354,Bangalore,Evening,23,Debit Card,Dominos,20,5
106714,45,North Indian,524,Coimbatore,Lunch,27,Credit Card,Local Kitchen,20,4
106715,48,North Indian,271,Chennai,Lunch,42,UPI,Hotel Aryaas,30,4
106716,32,North Indian,235,Madurai,Evening,26,UPI,SS Hyderabad Biryani,20,5
106717,22,Fast Food,297,Chennai,Dinner,28,UPI,Burger King,0,5
106718,32,Fast Food,542,Coimbatore,Late Night,34,UPI,Anjappar,100,4
106719,27,Fast Food,627,Coimbatore,Dinner,26,UPI,Hotel Aryaas,75,5
106720,29,South Indian,716,Bangalore,Evening,29,Cash on Delivery,A2B,0,4
106721,43,Fast Food,481,Salem,Dinner,35,Debit Card,Dominos,75,4
106722,21,Fast Food,979,Salem,Lunch,41,Cash on Delivery,Anjappar,30,4
106723,46,Chinese,426,Chennai,Dinner,26,Credit Card,Chinese Wok,30,5
106724,32,Pizza,362,Chennai,Lunch,26,UPI,Saravana Bhavan,0,5
106725,37,Chinese,291,Trichy,Lunch,45,UPI,SS Hyderabad Biryani,0,3
106726,22,Pizza,806,Bangalore,Breakfast,28,UPI,KFC,20,4
106727,30,Biryani,430,Coimbatore,Evening,27,Debit Card,A2B,30,5
106728,22,Biryani,699,Madurai,Dinner,15,UPI,Local Kitchen,30,4
106729,57,Pizza,511,Bangalore,Dinner,45,UPI,SS Hyderabad Biryani,20,3
106730,45,South Indian,568,Salem,Dinner,48,Cash on Delivery,A2B,75,4
106731,33,South Indian,530,Bangalore,Late Night,34,UPI,SS Hyderabad Biryani,20,5
106732,27,Biryani,298,Coimbatore,Breakfast,36,Credit Card,A2B,0,4
106733,55,Fast Food,584,Bangalore,Evening,34,UPI,Hotel Aryaas,20,4
106734,30,Chinese,385,Trichy,Evening,23,Cash on Delivery,Local Kitchen,50,5
106735,25,Pizza,374,Bangalore,Dinner,40,Debit Card,Chinese Wok,20,5
106736,36,North Indian,1200,Bangalore,Lunch,48,Credit Card,A2B,20,4
106737,56,South Indian,734,Salem,Breakfast,34,Cash on Delivery,Hotel Aryaas,0,4
106738,18,South Indian,496,Bangalore,Lunch,41,Debit Card,Saravana Bhavan,0,4
106739,27,Pizza,794,Coimbatore,Late Night,25,Debit Card,KFC,20,5
106740,55,South Indian,485,Madurai,Dinner,24,Wallet,Dominos,50,5
106741,25,South Indian,469,Bangalore,Evening,39,UPI,Anjappar,30,4
106742,23,North Indian,472,Chennai,Dinner,49,UPI,Anjappar,75,4
106743,36,Pizza,219,Coimbatore,Breakfast,28,Credit Card,A2B,50,4
106744,49,North Indian,341,Madurai,Lunch,32,Credit Card,Dominos,30,5
106745,33,Biryani,394,Coimbatore,Dinner,39,Cash on Delivery,Anjappar,0,4
106746,60,South Indian,574,Madurai,Lunch,30,UPI,Anjappar,75,5
106747,40,Pizza,557,Coimbatore,Lunch,39,UPI,Dominos,0,5
106748,21,Biryani,540,Salem,Dinner,24,Credit Card,Hotel Aryaas,100,4
106749,60,Pizza,370,Coimbatore,Dinner,38,Credit Card,Burger King,75,4
106750,32,Biryani,1001,Chennai,Late Night,32,UPI,Anjappar,20,4
106751,28,Pizza,533,Coimbatore,Lunch,18,UPI,SS Hyderabad Biryani,100,3
106752,36,South Indian,225,Bangalore,Evening,24,UPI,Hotel Aryaas,20,5
106753,29,Biryani,342,Coimbatore,Lunch,37,Credit Card,Local Kitchen,75,4
106754,22,South Indian,883,Chennai,Dinner,48,UPI,Dominos,100,5
106755,18,Chinese,485,Bangalore,Lunch,21,UPI,SS Hyderabad Biryani,30,5
106756,33,Chinese,365,Coimbatore,Evening,44,Debit Card,A2B,30,5
106757,46,South Indian,372,Bangalore,Lunch,38,Debit Card,Chinese Wok,50,4
106758,36,North Indian,260,Madurai,Dinner,44,UPI,A2B,30,4
106759,60,South Indian,682,Madurai,Lunch,32,Debit Card,SS Hyderabad Biryani,0,4
106760,28,South Indian,310,Coimbatore,Breakfast,40,UPI,Local Kitchen,20,5
106761,28,Biryani,224,Bangalore,Evening,52,Cash on Delivery,Chinese Wok,0,5
106762,25,North Indian,345,Coimbatore,Evening,36,Wallet,Dominos,20,5
106763,25,Biryani,546,Trichy,Lunch,24,UPI,Saravana Bhavan,0,5
106764,28,South Indian,474,Trichy,Lunch,48,Debit Card,Anjappar,0,4
106765,44,Pizza,582,Coimbatore,Dinner,39,UPI,Anjappar,0,4
106766,52,Biryani,593,Chennai,Breakfast,36,Wallet,Anjappar,20,4
106767,58,South Indian,443,Chennai,Breakfast,52,Credit Card,A2B,0,5
106768,27,Fast Food,478,Coimbatore,Lunch,48,Credit Card,Saravana Bhavan,50,4
106769,50,Chinese,393,Bangalore,Late Night,39,Debit Card,KFC,75,4
106770,30,South Indian,599,Bangalore,Breakfast,25,UPI,Anjappar,20,4
106771,23,Pizza,290,Coimbatore,Dinner,30,UPI,Saravana Bhavan,75,5
106772,49,North Indian,336,Bangalore,Dinner,36,UPI,Dominos,30,5
106773,38,Chinese,594,Salem,Evening,34,Credit Card,KFC,20,5
106774,25,Chinese,632,Bangalore,Lunch,29,Debit Card,SS Hyderabad Biryani,75,5
106775,32,South Indian,791,Chennai,Dinner,32,Cash on Delivery,SS Hyderabad Biryani,50,4
106776,28,Fast Food,451,Bangalore,Dinner,45,Credit Card,A2B,100,5
106777,42,Chinese,555,Bangalore,Dinner,36,Debit Card,SS Hyderabad Biryani,100,4
106778,33,North Indian,504,Trichy,Dinner,29,UPI,Local Kitchen,50,5
106779,60,Fast Food,423,Coimbatore,Lunch,41,Debit Card,SS Hyderabad Biryani,75,3
106780,20,Fast Food,424,Coimbatore,Dinner,40,UPI,Burger King,0,3
106781,30,Fast Food,711,Bangalore,Lunch,34,UPI,Chinese Wok,0,5
106782,34,South Indian,436,Bangalore,Evening,23,Credit Card,SS Hyderabad Biryani,20,4
106783,34,Biryani,523,Madurai,Dinner,33,UPI,Chinese Wok,50,4
106784,29,South Indian,373,Chennai,Lunch,34,UPI,Saravana Bhavan,0,4
106785,42,South Indian,385,Bangalore,Breakfast,43,Cash on Delivery,A2B,50,5
106786,50,South Indian,269,Chennai,Lunch,27,Credit Card,Anjappar,50,5
106787,55,Fast Food,311,Coimbatore,Evening,31,UPI,KFC,75,4
106788,45,South Indian,529,Bangalore,Dinner,49,Credit Card,Hotel Aryaas,0,2
106789,48,Pizza,391,Chennai,Dinner,32,Cash on Delivery,SS Hyderabad Biryani,30,5
106790,35,North Indian,364,Coimbatore,Dinner,34,Credit Card,Anjappar,0,5
106791,45,South Indian,608,Madurai,Lunch,52,Cash on Delivery,Burger King,0,4
106792,29,Biryani,524,Bangalore,Lunch,25,UPI,A2B,100,4
106793,31,North Indian,447,Chennai,Lunch,47,Credit Card,Dominos,0,4
106794,29,Chinese,288,Bangalore,Lunch,30,UPI,A2B,0,4
106795,33,Fast Food,487,Chennai,Dinner,36,Credit Card,KFC,75,3
106796,28,Biryani,447,Chennai,Dinner,37,Credit Card,Chinese Wok,20,4
106797,57,Biryani,502,Coimbatore,Evening,32,Credit Card,Anjappar,75,4
106798,29,Biryani,492,Chennai,Evening,25,Credit Card,Hotel Aryaas,50,5
106799,23,Biryani,575,Salem,Breakfast,27,Credit Card,KFC,0,5
106800,35,North Indian,296,Chennai,Breakfast,32,Cash on Delivery,Dominos,30,4
106801,20,South Indian,441,Madurai,Breakfast,26,UPI,SS Hyderabad Biryani,50,5
106802,23,Chinese,411,Trichy,Dinner,34,UPI,Chinese Wok,50,5
106803,27,Pizza,393,Salem,Evening,26,UPI,Dominos,30,5
106804,33,Pizza,742,Coimbatore,Lunch,25,UPI,Dominos,20,5
106805,32,Pizza,341,Trichy,Dinner,18,UPI,Dominos,100,5
106806,44,North Indian,494,Salem,Dinner,51,Debit Card,Saravana Bhavan,20,5
106807,42,South Indian,319,Chennai,Breakfast,33,Debit Card,Hotel Aryaas,50,4
106808,32,North Indian,264,Coimbatore,Dinner,27,UPI,A2B,75,3
106809,30,Chinese,448,Chennai,Dinner,24,Wallet,Burger King,0,4
106810,29,Biryani,542,Bangalore,Lunch,29,UPI,Chinese Wok,30,4
106811,44,Chinese,200,Bangalore,Dinner,15,Cash on Delivery,A2B,30,5
106812,20,Chinese,413,Chennai,Lunch,28,UPI,Chinese Wok,30,4
106813,18,North Indian,489,Madurai,Dinner,41,UPI,SS Hyderabad Biryani,0,5
106814,44,Fast Food,473,Chennai,Late Night,28,Debit Card,A2B,0,4
106815,33,South Indian,494,Trichy,Evening,40,Credit Card,Local Kitchen,50,4
106816,24,Biryani,595,Chennai,Lunch,43,Credit Card,Anjappar,30,3
106817,27,Fast Food,232,Bangalore,Evening,40,Debit Card,SS Hyderabad Biryani,50,4
106818,55,Biryani,316,Chennai,Lunch,34,Debit Card,KFC,0,3
106819,48,South Indian,451,Chennai,Breakfast,46,Cash on Delivery,Hotel Aryaas,20,5
106820,41,Pizza,397,Madurai,Dinner,45,UPI,Anjappar,30,5
106821,34,Biryani,464,Coimbatore,Breakfast,27,UPI,Chinese Wok,0,4
106822,35,South Indian,302,Bangalore,Lunch,25,Wallet,Hotel Aryaas,0,5
106823,58,Biryani,483,Salem,Dinner,30,UPI,KFC,75,5
106824,58,Biryani,682,Chennai,Dinner,31,UPI,Saravana Bhavan,0,5
106825,27,South Indian,738,Trichy,Breakfast,46,UPI,Anjappar,0,4
106826,45,Biryani,758,Chennai,Dinner,42,Debit Card,Hotel Aryaas,50,5
106827,26,South Indian,368,Chennai,Late Night,35,Credit Card,Dominos,75,4
106828,27,Biryani,409,Chennai,Breakfast,36,UPI,SS Hyderabad Biryani,100,4
106829,40,Biryani,617,Salem,Evening,23,UPI,Dominos,75,5
106830,32,South Indian,293,Chennai,Dinner,45,UPI,Burger King,50,5
106831,55,South Indian,699,Trichy,Dinner,36,UPI,Hotel Aryaas,75,4
106832,22,Biryani,455,Salem,Lunch,24,UPI,Dominos,30,3
106833,34,South Indian,411,Coimbatore,Lunch,17,Credit Card,Local Kitchen,20,4
106834,53,Pizza,461,Bangalore,Dinner,21,UPI,SS Hyderabad Biryani,50,5
106835,52,Chinese,178,Madurai,Late Night,35,UPI,Hotel Aryaas,20,3
106836,25,Biryani,337,Coimbatore,Dinner,15,Credit Card,Local Kitchen,20,5
106837,31,South Indian,422,Chennai,Late Night,22,Wallet,Saravana Bhavan,20,4
106838,38,Chinese,602,Coimbatore,Dinner,39,UPI,Hotel Aryaas,30,4
106839,25,Biryani,477,Madurai,Late Night,30,UPI,Anjappar,75,4
106840,58,Pizza,749,Madurai,Dinner,16,Credit Card,Burger King,100,5
106841,53,North Indian,648,Chennai,Late Night,28,UPI,Burger King,50,5
106842,25,Pizza,424,Chennai,Lunch,33,Credit Card,A2B,0,4
106843,24,Pizza,702,Salem,Dinner,43,Cash on Delivery,Saravana Bhavan,20,5
106844,22,Chinese,319,Chennai,Lunch,39,UPI,SS Hyderabad Biryani,0,4
106845,53,Chinese,345,Madurai,Breakfast,38,Debit Card,SS Hyderabad Biryani,30,4
106846,26,Chinese,407,Chennai,Evening,41,Cash on Delivery,Hotel Aryaas,20,3
106847,32,Pizza,295,Trichy,Lunch,17,Cash on Delivery,SS Hyderabad Biryani,50,5
106848,33,Chinese,363,Trichy,Breakfast,46,Credit Card,A2B,30,4
106849,37,Fast Food,386,Coimbatore,Late Night,46,UPI,Hotel Aryaas,0,3
106850,21,Fast Food,597,Chennai,Dinner,28,Debit Card,Saravana Bhavan,0,4
106851,27,North Indian,734,Coimbatore,Late Night,15,Debit Card,Local Kitchen,0,5
106852,55,Biryani,607,Coimbatore,Late Night,47,Debit Card,SS Hyderabad Biryani,50,5
106853,53,Chinese,542,Coimbatore,Evening,15,Wallet,Hotel Aryaas,20,4
106854,44,North Indian,343,Bangalore,Lunch,38,Credit Card,SS Hyderabad Biryani,20,4
106855,19,Chinese,204,Chennai,Lunch,29,Credit Card,KFC,20,3
106856,30,North Indian,342,Coimbatore,Evening,28,Credit Card,A2B,50,4
106857,38,Chinese,291,Madurai,Dinner,30,UPI,Dominos,0,5
106858,28,Biryani,546,Bangalore,Evening,35,UPI,Hotel Aryaas,20,4
106859,53,Pizza,226,Coimbatore,Evening,15,Debit Card,KFC,0,5
106860,38,Fast Food,665,Bangalore,Lunch,32,UPI,A2B,0,4
106861,21,South Indian,523,Madurai,Evening,20,UPI,Dominos,0,5
